line_cd,station_cd1,station_cd2,time
99419,9941910,9941911,120000
99419,9941911,9941912,120000
99419,9941912,9941913,120000
99419,9941913,9941914,120000
99419,9941914,9941915,120000
99419,9941915,9941916,120000
99419,9941916,9941917,120000
99419,9941917,9941918,120000
99419,9941918,9941919,120000
99419,9941919,9941920,120000
99419,9941920,9941921,120000
99419,9941921,9941922,120000
99419,9941922,9941923,120000
99420,9942001,9942002,120000
99420,9942002,9942003,120000
99420,9942003,9942004,120000
99420,9942004,9942005,120000
99420,9942005,9942006,120000
99420,9942006,9942022,120000
99420,9942007,9942008,120000
99420,9942008,9942009,120000
99420,9942009,9942010,120000
99420,9942010,9942011,120000
99420,9942011,9942012,120000
99420,9942012,9942013,120000
99420,9942013,9942014,120000
99420,9942014,9942015,120000
99420,9942015,9942016,120000
99420,9942016,9942017,120000
99420,9942017,9942018,120000
99420,9942018,9942019,120000
99420,9942019,9942020,120000
99420,9942020,9942021,120000
99420,9942022,9942023,120000
99420,9942023,9942007,120000
99421,9942101,9942102,120000
99421,9942102,9942124,120000
99421,9942103,9942104,120000
99421,9942104,9942105,120000
99421,9942105,9942106,120000
99421,9942106,9942107,120000
99421,9942107,9942108,120000
99421,9942108,9942109,120000
99421,9942109,9942110,120000
99421,9942110,9942125,120000
99421,9942111,9942112,120000
99421,9942112,9942126,120000
99421,9942113,9942114,120000
99421,9942114,9942115,120000
99421,9942115,9942116,120000
99421,9942116,9942117,120000
99421,9942117,9942118,120000
99421,9942118,9942119,120000
99421,9942119,9942120,120000
99421,9942119,9942122,120000
99421,9942122,9942123,120000
99421,9942124,9942103,120000
99421,9942125,9942111,120000
99421,9942126,9942113,120000
99422,9942201,9942202,120000
99422,9942202,9942203,120000
99422,9942203,9942204,120000
99422,9942204,9942206,120000
99422,9942206,9942207,120000
99422,9942207,9942208,120000
99422,9942208,9942209,120000
99422,9942209,9942210,120000
99422,9942210,9942211,120000
99422,9942211,9942214,120000
99422,9942212,9942213,120000
99422,9942213,9942201,120000
99422,9942214,9942212,120000
99423,1140514,9942301,120000
99423,1140515,1140514,120000
99423,1140516,1140515,120000
99423,1140517,1140516,120000
99423,1140518,1140517,120000
99423,1140519,1140518,120000
99423,1140520,1140519,120000
99423,1140521,1140520,120000
99423,1140522,1140521,120000
99423,1140523,1140522,120000
99423,1140524,1140523,120000
99424,1140313,1140312,120000
99424,1140314,1140313,120000
99424,1140315,1140314,120000
99424,1140316,1140315,120000
99424,1140317,1140316,120000
99424,1140318,1140317,120000
99424,1140319,1140318,120000
99424,1140320,1140319,120000
99424,1140321,1140320,120000
99425,1140502,1140503,120000
99425,1140503,1140504,120000
99425,1140504,1140505,120000
99425,1140505,1140506,120000
99425,1140506,1140507,120000
99425,1140507,1140508,120000
99425,1140508,1140509,120000
99425,1140510,1140511,120000
99425,1140511,1140512,120000
99425,1140512,1140513,120000
99425,1141548,1141549,120000
99425,1141549,1141550,120000
99425,1141550,1141551,120000
99425,1141551,1141552,120000
99425,1141552,1141553,120000
99425,1141553,1141554,120000
99425,1141554,1141555,120000
99425,1141555,1140502,120000
99425,9942501,1141548,120000
99426,1141544,1141545,120000
99426,1141545,1141546,120000
99426,1141546,1141547,120000
99426,9942601,1141544,120000
99427,1140306,1140307,120000
99427,1140307,1140308,120000
99427,1140308,1140309,120000
99427,1140309,1140310,120000
99427,1140310,1140311,120000
99427,1140311,9942702,120000
99427,9942701,1140306,120000
99501,9950101,9950102,120000
99501,9950102,9950103,120000
99501,9950103,9950104,120000
99501,9950104,9950105,120000
99501,9950105,9950106,120000
99501,9950106,9950107,120000
99501,9950107,9950108,120000
99501,9950108,9950109,120000
99501,9950109,9950110,120000
99501,9950110,9950111,120000
99501,9950111,9950112,120000
99501,9950112,9950113,120000
99501,9950113,9950114,120000
99501,9950114,9950115,120000
99501,9950115,9950116,120000
99502,9950201,9950202,120000
99502,9950202,9950203,120000
99502,9950203,9950204,120000
99502,9950204,9950205,120000
99502,9950205,9950206,120000
99502,9950206,9950207,120000
99502,9950207,9950208,120000
99502,9950208,9950209,120000
99502,9950209,9950210,120000
99502,9950210,9950211,120000
99502,9950211,9950212,120000
99502,9950212,9950213,120000
99503,9950301,9950302,120000
99503,9950302,9950303,120000
99503,9950303,9950304,120000
99503,9950304,9950305,120000
99503,9950305,9950306,120000
99503,9950306,9950307,120000
99503,9950307,9950308,120000
99503,9950308,9950309,120000
99503,9950309,9950310,120000
99504,9950401,9950402,120000
99504,9950402,9950403,120000
99504,9950403,9950404,120000
99504,9950404,9950405,120000
99504,9950405,9950406,120000
99504,9950406,9950407,120000
99504,9950407,9950408,120000
99504,9950408,9950409,120000
99504,9950409,9950410,120000
99504,9950410,9950411,120000
99504,9950411,9950412,120000
99504,9950412,9950413,120000
99504,9950413,9950414,120000
99504,9950414,9950415,120000
99505,9950501,9950502,120000
99505,9950502,9950503,120000
99505,9950503,9950504,120000
99505,9950504,9950505,120000
99505,9950505,9950506,120000
99505,9950506,9950507,120000
99505,9950507,9950508,120000
99505,9950508,9950509,120000
99505,9950509,9950510,120000
99505,9950510,9950539,120000
99505,9950511,9950512,120000
99505,9950512,9950513,120000
99505,9950513,9950514,120000
99505,9950514,9950515,120000
99505,9950515,9950516,120000
99505,9950516,9950517,120000
99505,9950517,9950518,120000
99505,9950518,9950519,120000
99505,9950519,9950520,120000
99505,9950520,9950521,120000
99505,9950521,9950522,120000
99505,9950522,9950523,120000
99505,9950523,9950524,120000
99505,9950524,9950525,120000
99505,9950525,9950526,120000
99505,9950526,9950527,120000
99505,9950527,9950528,120000
99505,9950528,9950529,120000
99505,9950529,9950530,120000
99505,9950530,9950531,120000
99505,9950531,9950532,120000
99505,9950532,9950533,120000
99505,9950533,9950534,120000
99505,9950534,9950535,120000
99505,9950535,9950538,120000
99505,9950536,9950537,120000
99505,9950538,9950536,120000
99505,9950539,9950511,120000
99506,9950601,9950602,120000
99506,9950602,9950603,120000
99506,9950603,9950604,120000
99506,9950604,9950605,120000
99506,9950605,9950606,120000
99506,9950606,9950607,120000
99506,9950607,9950608,120000
99506,9950608,9950609,120000
99506,9950609,9950610,120000
99506,9950610,9950611,120000
99506,9950611,9950612,120000
99506,9950612,9950613,120000
99506,9950613,9950614,120000
99506,9950614,9950615,120000
99506,9950615,9950616,120000
99506,9950616,9950617,120000
99506,9950617,9950618,120000
99507,9950701,9950702,120000
99507,9950702,9950703,120000
99507,9950703,9950704,120000
99507,9950704,9950705,120000
99507,9950705,9950706,120000
99507,9950706,9950707,120000
99507,9950707,9950708,120000
99507,9950708,9950709,120000
99507,9950709,9950710,120000
99507,9950710,9950711,120000
99507,9950711,9950712,120000
99507,9950712,9950713,120000
99507,9950713,9950714,120000
99507,9950714,9950715,120000
99507,9950715,9950716,120000
99507,9950716,9950717,120000
99507,9950717,9950718,120000
99507,9950718,9950719,120000
99508,9950801,9950802,120000
99508,9950802,9950803,120000
99508,9950803,9950804,120000
99508,9950804,9950805,120000
99508,9950805,9950806,120000
99508,9950806,9950807,120000
99508,9950807,9950808,120000
99508,9950808,9950809,120000
99508,9950809,9950810,120000
99508,9950810,9950811,120000
99508,9950811,9950812,120000
99508,9950812,9950813,120000
99508,9950813,9950814,120000
99509,9950901,9950902,120000
99509,9950902,9950903,120000
99509,9950903,9950904,120000
99509,9950904,9950905,120000
99509,9950905,9950906,120000
99509,9950906,9950907,120000
99509,9950907,9950908,120000
99509,9950908,9950909,120000
99509,9950909,9950910,120000
99509,9950910,9950911,120000
99510,9951001,9951002,120000
99510,9951002,9951003,120000
99510,9951003,9951004,120000
99510,9951004,9951005,120000
99510,9951005,9951006,120000
99511,9951101,9951102,120000
99511,9951102,9951103,120000
99511,9951103,9951104,120000
99511,9951104,9951105,120000
99511,9951105,9951106,120000
99511,9951106,9951107,120000
99511,9951107,9951108,120000
99511,9951108,9951109,120000
99511,9951109,9951110,120000
99511,9951110,9951111,120000
99511,9951111,9951112,120000
99511,9951112,9951113,120000
99511,9951113,9951114,120000
99511,9951114,9951115,120000
99511,9951115,9951116,120000
99511,9951116,9951117,120000
99511,9951117,9951118,120000
99511,9951118,9951119,120000
99511,9951119,9951120,120000
99511,9951120,9951121,120000
99511,9951121,9951122,120000
99511,9951122,9951123,120000
99512,9951201,9951202,120000
99512,9951202,9951203,120000
99512,9951203,9951204,120000
99512,9951204,9951205,120000
99512,9951205,9951206,120000
99512,9951206,9951207,120000
99512,9951207,9951208,120000
99512,9951208,9951209,120000
99513,9951301,9951302,120000
99513,9951302,9951303,120000
99513,9951303,9951304,120000
99513,9951304,9951305,120000
99513,9951305,9951306,120000
99513,9951306,9951307,120000
99513,9951307,9951308,120000
99513,9951308,9951309,120000
99513,9951309,9951310,120000
99513,9951310,9951311,120000
99513,9951311,9951312,120000
99513,9951312,9951313,120000
99513,9951313,9951314,120000
99513,9951314,9951315,120000
99513,9951315,9951316,120000
99513,9951316,9951317,120000
99513,9951317,9951318,120000
99513,9951318,9951319,120000
99513,9951319,9951320,120000
99513,9951320,9951321,120000
99513,9951321,9951322,120000
99514,9951401,9951402,120000
99514,9951402,9951403,120000
99514,9951403,9951404,120000
99514,9951404,9951405,120000
99514,9951405,9951406,120000
99514,9951406,9951407,120000
99514,9951407,9951408,120000
99514,9951408,9951409,120000
99514,9951409,9951410,120000
99514,9951410,9951411,120000
99514,9951411,9951412,120000
99514,9951412,9951413,120000
99514,9951413,9951414,120000
99514,9951414,9951415,120000
99514,9951415,9951416,120000
99514,9951416,9951417,120000
99514,9951417,9951418,120000
99514,9951418,9951419,120000
99514,9951419,9951420,120000
99514,9951420,9951421,120000
99514,9951421,9951422,120000
99514,9951422,9951423,120000
99514,9951423,9951424,120000
99514,9951424,9951425,120000
99514,9951425,9951426,120000
99514,9951426,9951427,120000
99514,9951427,9951428,120000
99514,9951428,9951401,120000
99515,9951501,9951502,120000
99515,9951502,9951503,120000
99515,9951503,9951504,120000
99515,9951504,9951505,120000
99515,9951505,9951506,120000
99515,9951506,9951507,120000
99516,9951601,9951602,120000
99516,9951602,9951603,120000
99516,9951603,9951604,120000
99516,9951604,9951605,120000
99516,9951605,9951606,120000
99516,9951606,9951607,120000
99516,9951607,9951608,120000
99516,9951608,9951609,120000
99516,9951609,9951610,120000
99516,9951610,9951611,120000
99516,9951611,9951612,120000
99516,9951612,9951613,120000
99516,9951613,9951614,120000
99516,9951614,9951615,120000
99516,9951615,9951616,120000
99516,9951616,9951617,120000
99516,9951617,9951618,120000
99516,9951618,9951619,120000
99516,9951619,9951620,120000
99517,9951701,9951702,120000
99517,9951702,9951703,120000
99517,9951703,9951704,120000
99517,9951704,9951705,120000
99517,9951705,9951706,120000
99517,9951706,9951707,120000
99517,9951707,9951708,120000
99517,9951708,9951709,120000
99517,9951709,9951710,120000
99517,9951710,9951711,120000
99517,9951711,9951712,120000
99517,9951712,9951713,120000
99517,9951713,9951714,120000
99517,9951714,9951715,120000
99517,9951715,9951716,120000
99517,9951716,9951717,120000
99517,9951717,9951718,120000
99517,9951718,9951719,120000
99517,9951719,9951720,120000
99517,9951720,9951721,120000
99518,9951801,9951802,120000
99520,9952001,9952002,120000
99520,9952002,9952003,120000
99520,9952003,9952004,120000
99520,9952004,9952005,120000
99520,9952005,9952006,120000
99520,9952006,9952007,120000
99520,9952007,9952008,120000
99520,9952008,9952009,120000
99520,9952009,9952010,120000
99520,9952010,9952011,120000
99520,9952011,9952012,120000
99520,9952012,9952013,120000
99520,9952013,9952014,120000
99520,9952014,9952015,120000
99520,9952015,9952016,120000
99521,9952101,9952102,120000
99521,9952102,9952103,120000
99521,9952103,9952104,120000
99521,9952104,9952105,120000
99521,9952105,9952106,120000
99521,9952106,9952107,120000
99521,9952107,9952108,120000
99521,9952108,9952109,120000
99521,9952109,9952110,120000
99521,9952110,9952111,120000
99521,9952111,9952112,120000
99521,9952112,9952114,120000
99521,9952112,9952113,120000
99522,9952201,9952202,120000
99523,9952301,9952302,120000
99523,9952302,9952303,120000
99523,9952303,9952304,120000
99523,9952304,9952305,120000
99523,9952305,9952306,120000
99523,9952306,9952307,120000
99523,9952307,9952308,120000
99523,9952308,9952309,120000
99524,9952401,9952402,120000
99524,9952402,9952403,120000
99524,9952403,9952404,120000
99524,9952404,9952405,120000
99524,9952405,9952411,120000
99524,9952406,9952407,120000
99524,9952407,9952408,120000
99524,9952408,9952409,120000
99524,9952409,9952410,120000
99524,9952411,9952406,120000
99525,9952501,9952502,120000
99525,9952502,9952503,120000
99525,9952503,9952504,120000
99525,9952504,9952505,120000
99525,9952505,9952506,120000
99525,9952506,9952507,120000
99525,9952507,9952508,120000
99525,9952508,9952509,120000
99525,9952509,9952510,120000
99525,9952510,9952511,120000
99525,9952511,9952512,120000
99525,9952512,9952513,120000
99525,9952513,9952514,120000
99525,9952514,9952515,120000
99525,9952515,9952516,120000
99525,9952516,9952517,120000
99525,9952517,9952518,120000
99525,9952518,9952519,120000
99525,9952519,9952520,120000
99525,9952520,9952521,120000
99525,9952521,9952522,120000
99525,9952522,9952523,120000
99525,9952523,9952524,120000
99525,9952524,9952525,120000
99525,9952525,9952526,120000
99525,9952526,9952527,120000
99525,9952527,9952528,120000
99525,9952528,9952529,120000
99525,9952529,9952530,120000
99525,9952530,9952531,120000
99525,9952531,9952532,120000
99525,9952532,9952533,120000
99525,9952533,9952534,120000
99525,9952534,9952535,120000
99525,9952535,9952536,120000
99525,9952536,9952537,120000
99525,9952537,9952538,120000
99526,9952601,9952602,120000
99526,9952602,9952603,120000
99526,9952603,9952604,120000
99526,9952604,9952605,120000
99526,9952605,9952606,120000
99526,9952606,9952607,120000
99526,9952607,9952608,120000
99526,9952608,9952609,120000
99526,9952609,9952610,120000
99526,9952610,9952611,120000
99526,9952611,9952612,120000
99526,9952612,9952613,120000
99526,9952613,9952614,120000
99526,9952614,9952615,120000
99526,9952615,9952616,120000
99526,9952616,9952617,120000
99526,9952617,9952618,120000
99526,9952618,9952619,120000
99528,9952801,9952802,120000
99528,9952802,9952803,120000
99528,9952803,9952804,120000
99528,9952804,9952805,120000
99528,9952805,9952806,120000
99528,9952806,9952807,120000
99528,9952807,9952808,120000
99528,9952808,9952809,120000
99528,9952809,9952810,120000
99528,9952810,9952811,120000
99528,9952811,9952812,120000
99528,9952812,9952813,120000
99528,9952813,9952814,120000
99528,9952814,9952815,120000
99529,9952901,9952902,120000
99529,9952902,9952903,120000
99529,9952903,9952904,120000
99529,9952904,9952905,120000
99529,9952905,9952906,120000
99529,9952906,9952907,120000
99529,9952907,9952908,120000
99529,9952908,9952909,120000
99529,9952909,9952910,120000
99529,9952910,9952911,120000
99529,9952911,9952912,120000
99529,9952912,9952913,120000
99530,9953001,9953002,120000
99530,9953002,9953003,120000
99530,9953003,9953004,120000
99530,9953004,9953005,120000
99530,9953005,9953006,120000
99530,9953006,9953007,120000
99530,9953007,9953008,120000
99530,9953008,9953009,120000
99530,9953009,9953010,120000
99531,9953101,9953102,120000
99531,9953102,9953103,120000
99531,9953103,9953104,120000
99531,9953104,9953105,120000
99531,9953105,9953106,120000
99531,9953106,9953107,120000
99531,9953107,9953108,120000
99531,9953108,9953109,120000
99531,9953109,9953110,120000
99531,9953110,9953111,120000
99531,9953111,9953112,120000
99531,9953112,9953113,120000
99531,9953113,9953114,120000
99532,9953201,9953202,120000
99532,9953202,9953203,120000
99532,9953203,9953204,120000
99532,9953204,9953205,120000
99532,9953205,9953206,120000
99532,9953206,9953207,120000
99532,9953207,9953208,120000
99532,9953208,9953209,120000
99532,9953209,9953210,120000
99532,9953210,9953211,120000
99532,9953211,9953212,120000
99532,9953212,9953213,120000
99532,9953213,9953214,120000
99532,9953214,9953215,120000
99532,9953215,9953216,120000
99532,9953216,9953217,120000
99532,9953217,9953218,120000
99532,9953218,9953219,120000
99532,9953219,9953220,120000
99532,9953220,9953221,120000
99532,9953221,9953222,120000
99532,9953222,9953223,120000
99532,9953223,9953224,120000
99532,9953224,9953225,120000
99532,9953225,9953226,120000
99532,9953226,9953227,120000
99601,9960101,9960102,120000
99601,9960102,9960103,120000
99601,9960103,9960104,120000
99601,9960104,9960125,120000
99601,9960105,9960106,120000
99601,9960106,9960107,120000
99601,9960107,9960108,120000
99601,9960108,9960109,120000
99601,9960109,9960110,120000
99601,9960110,9960111,120000
99601,9960111,9960112,120000
99601,9960112,9960113,120000
99601,9960113,9960114,120000
99601,9960114,9960115,120000
99601,9960115,9960116,120000
99601,9960116,9960117,120000
99601,9960117,9960118,120000
99601,9960118,9960119,120000
99601,9960119,9960120,120000
99601,9960120,9960121,120000
99601,9960121,9960122,120000
99601,9960122,9960123,120000
99601,9960123,9960124,120000
99601,9960125,9960105,120000
99602,9960201,9960203,120000
99602,9960203,9960202,120000
99603,9960301,9960302,120000
99603,9960302,9960303,120000
99603,9960303,9960304,120000
99603,9960304,9960305,120000
99603,9960305,9960306,120000
99603,9960306,9960307,120000
99604,9960401,9960402,120000
99604,9960402,9960403,120000
99604,9960403,9960404,120000
99604,9960404,9960405,120000
99604,9960405,9960406,120000
99605,9960501,9960502,120000
99605,9960502,9960503,120000
99605,9960503,9960504,120000
99606,9960601,9960602,120000
99606,9960602,9960603,120000
99606,9960603,9960604,120000
99606,9960604,9960605,120000
99606,9960605,9960606,120000
99606,9960606,9960607,120000
99606,9960607,9960608,120000
99607,9960701,9960702,120000
99607,9960702,9960703,120000
99607,9960703,9960704,120000
99607,9960704,9960705,120000
99607,9960705,9960706,120000
99607,9960706,9960707,120000
99607,9960707,9960708,120000
99607,9960708,9960709,120000
99607,9960709,9960710,120000
99608,9960801,9960802,120000
99608,9960802,9960803,120000
99608,9960803,9960804,120000
99608,9960804,9960805,120000
99608,9960805,9960806,120000
99608,9960806,9960807,120000
99608,9960807,9960808,120000
99608,9960808,9960809,120000
99608,9960809,9960810,120000
99608,9960810,9960811,120000
99608,9960811,9960812,120000
99608,9960812,9960813,120000
99608,9960813,9960814,120000
99609,9960907,9960908,120000
99609,9960908,9960909,120000
99609,9960909,9960910,120000
99609,9960910,9960911,120000
99609,9960911,9960912,120000
99609,9960912,9960913,120000
99609,9960913,9960914,120000
99609,9960914,9960915,120000
99609,9960915,9960916,120000
99609,9960916,9960917,120000
99609,9960917,9960918,120000
99609,9960918,9960919,120000
99610,9961001,9961002,120000
99610,9961002,9961003,120000
99610,9961003,9961004,120000
99610,9961004,9961005,120000
99610,9961005,9961006,120000
99610,9961006,9961007,120000
99610,9961007,9961008,120000
99610,9961008,9961009,120000
99610,9961009,9961010,120000
99610,9961010,9961011,120000
99610,9961011,9961012,120000
99610,9961012,9961013,120000
99610,9961013,9961014,120000
99610,9961014,9961015,120000
99611,9961101,9961102,120000
99611,9961102,9961103,120000
99611,9961103,9961104,120000
99611,9961104,9961105,120000
99611,9961105,9961106,120000
99611,9961106,9961107,120000
99611,9961107,9961108,120000
99611,9961108,9961109,120000
99611,9961109,9961110,120000
99611,9961110,9961111,120000
99611,9961111,9961112,120000
99611,9961112,9961113,120000
99611,9961113,9961114,120000
99611,9961114,9961115,120000
99611,9961115,9961116,120000
99611,9961116,9961117,120000
99612,9961201,9961202,120000
99612,9961202,9961203,120000
99612,9961203,9961204,120000
99612,9961204,9961213,120000
99612,9961205,9961206,120000
99612,9961206,9961207,120000
99612,9961207,9961208,120000
99612,9961208,9961209,120000
99612,9961209,9961210,120000
99612,9961210,9961211,120000
99612,9961211,9961212,120000
99612,9961213,9961205,120000
99613,9961301,9961310,120000
99613,9961302,9961303,120000
99613,9961303,9961304,120000
99613,9961304,9961305,120000
99613,9961305,9961306,120000
99613,9961306,9961307,120000
99613,9961307,9961308,120000
99613,9961308,9961309,120000
99613,9961310,9961302,120000
99614,9961401,9961402,120000
99614,9961402,9961403,120000
99614,9961403,9961404,120000
99615,9961501,9961502,120000
99615,9961502,9961503,120000
99615,9961503,9961504,120000
99615,9961504,9961505,120000
99615,9961505,9961506,120000
99615,9961506,9961507,120000
99615,9961507,9961508,120000
99615,9961508,9961509,120000
99615,9961509,9961510,120000
99615,9961510,9961511,120000
99615,9961511,9961512,120000
99615,9961512,9961513,120000
99615,9961513,9961514,120000
99616,9961601,9961602,120000
99616,9961602,9961603,120000
99616,9961603,9961604,120000
99616,9961604,9961605,120000
99616,9961605,9961606,120000
99617,9961701,9961702,120000
99617,9961702,9961703,120000
99617,9961703,9961704,120000
99617,9961704,9961705,120000
99617,9961705,9961706,120000
99617,9961706,9961707,120000
99617,9961707,9961708,120000
99617,9961708,9961709,120000
99617,9961709,9961710,120000
99618,9961801,9961802,120000
99618,9961802,9961803,120000
99618,9961803,9961804,120000
99618,9961804,9961805,120000
99618,9961805,9961806,120000
99618,9961806,9961807,120000
99618,9961807,9961808,120000
99618,9961808,9961809,120000
99618,9961809,9961810,120000
99618,9961810,9961811,120000
99618,9961811,9961812,120000
99618,9961812,9961813,120000
99618,9961813,9961814,120000
99618,9961814,9961815,120000
99618,9961815,9961816,120000
99618,9961816,9961817,120000
99618,9961817,9961818,120000
99618,9961818,9961819,120000
99618,9961819,9961820,120000
99619,9961901,9961902,120000
99619,9961902,9961903,120000
99619,9961903,9961904,120000
99619,9961904,9961905,120000
99619,9961905,9961906,120000
99619,9961906,9961907,120000
99619,9961907,9961908,120000
99619,9961908,9961909,120000
99619,9961909,9961910,120000
99619,9961910,9961911,120000
99619,9961911,9961912,120000
99619,9961912,9961913,120000
99619,9961913,9961914,120000
99619,9961914,9961915,120000
99619,9961915,9961916,120000
99619,9961916,9961917,120000
99619,9961917,9961918,120000
99619,9961918,9961919,120000
99619,9961919,9961920,120000
99619,9961920,9961921,120000
99619,9961921,9961922,120000
99619,9961922,9961923,120000
99619,9961923,9961924,120000
99619,9961924,9961925,120000
99619,9961925,9961926,120000
99620,9962001,9962002,120000
99620,9962002,9962003,120000
99620,9962003,9962004,120000
99620,9962004,9962005,120000
99620,9962005,9962006,120000
99620,9962006,9962007,120000
99620,9962007,9962008,120000
99620,9962008,9962009,120000
99620,9962009,9962010,120000
99620,9962010,9962011,120000
99621,9962101,9962102,120000
99621,9962102,9962103,120000
99621,9962103,9962104,120000
99621,9962104,9962105,120000
99621,9962105,9962106,120000
99621,9962106,9962107,120000
99621,9962107,9962108,120000
99621,9962108,9962109,120000
99621,9962109,9962110,120000
99621,9962110,9962111,120000
99621,9962111,9962112,120000
99621,9962112,9962113,120000
99621,9962113,9962114,120000
99622,9962201,9962202,120000
99622,9962202,9962203,120000
99622,9962203,9962204,120000
99622,9962204,9962205,120000
99622,9962205,9962206,120000
99622,9962206,9962207,120000
99622,9962207,9962208,120000
99622,9962208,9962209,120000
99622,9962209,9962210,120000
99622,9962210,9962211,120000
99622,9962211,9962212,120000
99622,9962212,9962213,120000
99622,9962213,9962214,120000
99623,9962301,9962302,120000
99623,9962302,9962303,120000
99623,9962303,9962304,120000
99623,9962304,9962305,120000
99623,9962305,9962306,120000
99623,9962306,9962307,120000
99623,9962307,9962308,120000
99623,9962308,9962309,120000
99623,9962309,9962310,120000
99624,9962401,9962402,120000
99624,9962402,9962403,120000
99624,9962403,9962404,120000
99624,9962404,9962405,120000
99624,9962405,9962406,120000
99624,9962406,9962407,120000
99624,9962407,9962408,120000
99624,9962408,9962409,120000
99624,9962409,9962410,120000
99624,9962410,9962411,120000
99624,9962411,9962412,120000
99624,9962412,9962413,120000
99624,9962413,9962414,120000
99624,9962414,9962415,120000
99624,9962415,9962416,120000
99624,9962416,9962417,120000
99625,9962501,9962502,120000
99625,9962502,9962503,120000
99625,9962503,9962504,120000
99625,9962504,9962505,120000
99625,9962505,9962506,120000
99625,9962506,9962507,120000
99625,9962507,9962508,120000
99625,9962508,9962509,120000
99625,9962509,9962510,120000
99626,9962601,9962602,120000
99626,9962602,9962603,120000
99626,9962603,9962604,120000
99626,9962604,9962605,120000
99626,9962605,9962606,120000
99626,9962606,9962607,120000
99626,9962607,9962608,120000
99626,9962608,9962609,120000
99626,9962609,9962610,120000
99626,9962610,9962611,120000
99626,9962611,9962612,120000
99626,9962612,9962613,120000
99626,9962613,9962614,120000
99627,9962701,9962702,120000
99627,9962702,9962703,120000
99627,9962703,9962704,120000
99627,9962704,9962705,120000
99628,9962801,9962802,120000
99628,9962802,9962803,120000
99628,9962803,9962804,120000
99628,9962804,9962805,120000
99628,9962805,9962806,120000
99628,9962806,9962807,120000
99628,9962807,9962808,120000
99628,9962808,9962809,120000
99628,9962809,9962810,120000
99629,9962901,9962902,120000
99629,9962902,9962903,120000
99629,9962903,9962904,120000
99629,9962904,9962905,120000
99629,9962905,9962906,120000
99629,9962906,9962907,120000
99629,9962907,9962908,120000
99629,9962908,9962909,120000
99629,9962909,9962910,120000
99629,9962910,9962911,120000
99629,9962911,9962912,120000
99629,9962912,9962913,120000
99629,9962913,9962914,120000
99629,9962914,9962915,120000
99629,9962915,9962916,120000
99629,9962916,9962917,120000
99629,9962917,9962918,120000
99629,9962918,9962919,120000
99629,9962919,9962920,120000
99629,9962920,9962921,120000
99629,9962921,9962922,120000
99629,9962922,9962923,120000
99629,9962923,9962924,120000
99629,9962924,9962925,120000
99629,9962925,9962926,120000
99629,9962926,9962927,120000
99629,9962927,9962931,120000
99629,9962928,9962929,120000
99629,9962929,9962930,120000
99629,9962931,9962928,120000
99630,9963001,9963002,120000
99630,9963002,9963005,120000
99630,9963003,9963004,120000
99630,9963004,9963005,120000
99630,9963005,9963006,120000
99630,9963006,9963007,120000
99630,9963007,9963008,120000
99630,9963008,9963009,120000
99631,9963101,9963102,120000
99632,9963201,9963202,120000
99632,9963202,9963203,120000
99632,9963203,9963204,120000
99632,9963204,9963206,120000
99632,9963206,9963207,120000
99632,9963207,9963208,120000
99632,9963208,9963209,120000
99632,9963209,9963210,120000
99632,9963210,9963211,120000
99632,9963211,9963212,120000
99632,9963212,9963213,120000
99632,9963213,9963214,120000
99632,9963214,9963215,120000
99632,9963215,9963217,120000
99633,9963301,9963302,120000
99633,9963302,9963303,120000
99633,9963303,9963304,120000
99633,9963304,9963305,120000
99633,9963305,9963306,120000
99633,9963306,9963307,120000
99633,9963307,9963308,120000
99633,9963308,9963309,120000
99633,9963309,9963310,120000
99634,9963401,9963402,120000
99634,9963402,9963403,120000
99634,9963403,9963404,120000
99634,9963404,9963405,120000
99634,9963405,9963406,120000
99635,9963501,9963502,120000
99635,9963502,9963503,120000
99635,9963503,9963504,120000
99635,9963504,9963505,120000
99635,9963505,9963506,120000
99635,9963506,9963507,120000
99635,9963507,9963508,120000
99635,9963508,9963509,120000
99635,9963509,9963510,120000
99635,9963510,9963511,120000
99635,9963511,9963512,120000
99635,9963512,9963513,120000
99635,9963513,9963514,120000
99635,9963514,9963515,120000
99635,9963515,9963516,120000
99635,9963516,9963517,120000
99635,9963517,9963518,120000
99635,9963518,9963519,120000
99635,9963519,9963520,120000
99636,9963601,9963602,120000
99637,9963701,9963702,120000
99637,9963702,9963703,120000
99637,9963703,9963704,120000
99637,9963704,9963705,120000
99637,9963705,9963706,120000
99637,9963706,9963707,120000
99637,9963707,9963708,120000
99637,9963708,9963709,120000
99637,9963709,9963710,120000
99637,9963710,9963711,120000
99637,9963711,9963712,120000
99637,9963712,9963713,120000
99637,9963713,9963714,120000
99637,9963714,9963715,120000
99637,9963715,9963716,120000
99637,9963716,9963717,120000
99637,9963717,9963718,120000
99637,9963718,9963719,120000
99637,9963719,9963720,120000
99637,9963720,9963721,120000
99637,9963721,9963722,120000
99637,9963722,9963723,120000
99637,9963723,9963724,120000
99637,9963724,9963725,120000
99637,9963725,9963726,120000
99637,9963726,9963727,120000
99637,9963727,9963728,120000
99637,9963728,9963729,120000
99637,9963729,9963730,120000
99637,9963730,9963731,120000
99637,9963731,9963732,120000
99637,9963732,9963733,120000
99637,9963733,9963734,120000
99637,9963734,9963735,120000
99637,9963735,9963736,120000
